product_id,product_name,brand,main_category,countries,ingredient_count,ingredients,nutriscore_grade,ecoscore_grade,energy_kcal_100g,fat_100g,carbohydrates_100g,proteins_100g,source
4056489754541,Instant nuddles vegetable,"Kania, Lidl",instant noodles,france | spain,23,91 | nouilles instantanées frites (farine de blé | huile de palme | sel de cuisine | correcteur d'acidité : carbonates de sodium | stabilisant : triphosphates | antioxydant : extrait riche en tocophérols | mélange assaisonné (sel de cuisine | exhausteurs de goût : glutamate monosodique | guanylate disodique | inosinate disodique | maltodextrine | oignon en poudre | persil | épices | arôme | colorants : caramel ordinaire | extrait de paprika | correcteur d'acidité : acide citrique | sirop de glucose | protéine de lait | arômes | colorant : extrait de paprika,unknown,c,99.0,4.3,12.2,2.2,Open Food Facts
5997523315856,Big Soba Wok Style Teriyaki,Cup Noodles,instant noodles,germany | united kingdom,23,enoodles 75 | [wheat flour | palm oil | citric acid | antioxidant tocopherol rich extract)] | seasoning sauce 19 | [soy sauce (water | soybean | wheat | rapeseed oil | dextrose | flavour enhancers (monosodium glutamate | disodi sibonucleotides | hydrolysed maize protein | chicken meat powder | modified starch | flavourings ] | cabbage | carrot | fish | milk | molluscs | mustard and sesame,unknown,c,201.0,8.0,25.8,5.3,Open Food Facts
6091091000189,Nouilles Instantanées - Saveur Crevettes,Apollo,instant noodles,france | mauritius,11,farine de blé | huile végétale | correcteurs d'acidité: e501 | e500 | épaississant: e466. sachet d'assaisonnement: sel | glutamate de monosodium | exhausteur de goût: e621 | arôme de crevette | ail | ciboulette | poivre. sachet de piment: poudre de piments,c,c,,,,,Open Food Facts
8901725005986,Sunfeast Yippee! masala magic,"Sunfeast, Yippee!",instant noodles,india,34,instant noodles: refined wheat flour maida | refined palm oil | lodized salt | wheat gluten | thickeners (ins 508 | ins 412 | stabilizers | ins 339 | ins 450 | ins 452 | ins 500 | carrot | onion and cabbage ] | instant noodle powder refined wheat flour | lodized salt wheat gluten [garlic | coriander | cumin | ginger | chilli | aniseed | fenugreek | black pepper | cardamom | nutmeg | caraway | cinnamon | clove and turmeric] | hydrolyzed vegetable protein | natural flavours and natural flavouring substances | nature identical flavouring substances | maltodextrin | yeast extract | flavour enhancers (ins 627 | ins 631) anticaking agent,unknown,c,,,,,Open Food Facts
3229820794709,Nouilles poulet shiitake,TANOSHI,instant noodle soups,france,4,nouilles 56g : farine de blé | butylhydroxy toluene) amido de tapioca | correcteurs d'acidité: triphosphates | carbonates oe carbonates de sodium,unknown,f,74.0,2.8,10.0,1.8,Open Food Facts
3229820762036,Nouilles japonaises saveur porc tonkotsu,Tanoshi,chinese noodles,france,21,nouilles : farine de blé | huile de palme (antioxydants : butylhydroxy anisol | butylhydroxy toluène | amidon de tapioca | correcteurs d'acidité : triphosphates pentasodique | carbonates de potassium | carbonates de sodium | émulsifiant : carboxyméthyl cellulose sodique | caroties | poireaux | huile de palme en poudre | sauce soja en poudre (blé | graines de soja | maltodextrine | antiagglomérant: dioxyde de silicium | exhausteurs de goût: glycine et son sel de sodium | inosinate disodique | guanylate disodique | épices | arôme tonkoisu | graine de sésame en poudre,unknown,c,81.0,3.6,10.0,1.8,Open Food Facts
5000118203480,Original curry flavour,Pot Noodle,instant noodles,united kingdom,32,noodle mix [dried noodles ( wheat flour | palm oil | firming agents (potassium carbonate | sodium carbonates | maltodextrin | wheat flour | glucose syrup | carrots | peas | onion powder | palm fat | flavour enhancer | curry powder (cumin | coriander | turmeric | fenugreek seed | bay leaves | cloves | black pepper | cinnamon | chilli | fennel seed | yeast extract | potato starch | potassium chloride | garlic powder | cheese powder ] | sauce sachet [mango chutney suce (mango puree (mango | acetic acid | spirit vinegar | modified corn starch | chilli powder],c,c,,,,,Open Food Facts
8901058851298,Maggi 2-minutes Noodles,"Maggi, Nestlé",instant noodles,india,32,noodles : refined wheat flour | palm oil | wheat gluten | thickeners | mineral and humectant | taste maker : hydrolyzed peanut protein | mixed spices | dehydrated onion | coriander powder | red chili powder | turmeric powder | dried garlic | cumin powder | aniseed powder | fenugreek powder | ginger powder | black pepper powder | clove powder | green cardamom powder | nutmeg powder | noodle powder ( refined wheat flour | acid regulators | 501 & 500 | humectant | calcium carbonate | guar gum | starch | garlic powder | caramel salt mix (salt | & palm oil | acidity regulators | flavour enhancer and mineral,unknown,c,437.0,15.7,44.5,10.4,Open Food Facts
5997523329013,Soba Wok Style Classic,Nissin,instant noodles,france | united kingdom,30,noodles 82 | [wheat flour | palm oil | flour treatment agent (e500 | e451 | stabilizer e501 | thickener e412 | antioxidant e306] | liquid seasoning 16 | [sugar | rapeseed oil | soy sauce (water | soya | wheat | flavor enhancers (e621 | e635 | coloring e150c | dextrose | molasses | vinegar | hydrolyzed vegetable protein | tomato powder | acidity corrector: citric acid | aroma] | scallion | crustaceans | fish | milk | molluscs | mustard and sesame,unknown,c,197.92,8.46,24.92,4.17,Open Food Facts
5997523324377,Soba Wok Style - Yakitori Chicken Flavour,Nissin,soepen,belgium,26,nouilles 82 | [farine de blé | huile de palme | sel de cuisine | agents de traitement de la farine (e500 | e451 | épaississant | antioxydant | sauce d'assaisonnement 17 | [sauce soja (eau | fèves de soja | blé | huile de colza | dextrose | exhausteurs degoût (e621 | e635 | graisse de poulet | poudre d'oignons | protéine de mais hydrolysée | colorants (caramel ordinaire | extrait de paprika | arôme poulet (1 | dans la sauce d'assaisonnement | arômes | amidon modifié] | oignon vert,unknown,b,211.0,9.7,25.3,4.3,Open Food Facts
8801043053167,Super Spicy Red Shin,Nongshim,instant noodle soups,france | germany | poland | spain,34,noodles [wheat flour | potato starch | palm oil | acidity regulator (e501 | e500 | e339 | antioxidant: e306 | emulsifier: e322 | spice (yeast extract | soya | garlic | wheat starch | green tea extract | colour: e101] | soup powder [spice maltodextrin | yeast extract | wheat flour | seasoning (maltodextrin | black pepper | red chili pepper | glucose | chilli extract | corn flour | flavor enhancer (e621 | e627 | e631 | shiitake mushrooms | colour: e150c | anti caking agent: e551] | seasoning [pak choi | textured vegetable protein (soy | wheat gluten | carrot | onion],unknown,f,426.0,14.0,67.0,5.1,Open Food Facts
4820179256918,Roltoni,Reeva,noodle soup,bulgaria | latvia | romania,29,quot | noodles (91 | high quality wheat flour | vegetable oil (palm oil | sunflower oil in variable proportions | drinking water | food salt | acidity regulators: e501і | e330 | stabilizers: e452і | e451і | coloring: e160a | soup base (6 | added salts | taste and aroma enhancers: e621 | e631 | e627 | maltodextrin | dried tomato powder (0 | dried onion powder (0 | dried parsley ( 0 | potato starch | ground red pepper | coloring: e101і | seasoned oil (2 | refined sunflower oil | aroma | antioxidant: е306 | eggs and milk,unknown,f,410.0,18.9,51.7,7.5,Open Food Facts
4056489637707,Ramen Noodles Shrimp,Kania,instant noodles,france,21,palmöl | speisesalz | citronensäure stabilisator: triphosphate | antioxidationsmittel: stark tocopherolhaltige extrakte | karotten maltodextrin | zucker | geschmacksverstärker: mononatrium glutamat | dinatriumguanylat | dinatriuminosinat | lauch | gewürze | farbstoffe: zuckerkulör | paprikaextrakt | petersilien blätter | rapsöl | glukosesirup | shrimp aroma (enthält weizen | soja | krebstiere | fisch | weichtieren,unknown,b,82.0,3.3,10.5,2.0,Open Food Facts
26032634,Soupe Chinoise Nouilles et Champignons Noirs,"Dulfrance, Les Printanières",instant noodle soups,france,22,pâtes alimentaires | fécule de pomme de terre | carotte | céleri rave 4 | oignon | champignons noirs 3 | chou vert 3 | maltodextrine | épices 2 | cumin | gingembre | cardamome | curcuma | poivre | extrait de levure | huile de colza | feuilles et graines de coriandre | ail | jus concentré de citron. traces éventuelles de lait | de moutarde | d'oeufs | de poissons et de soja,unknown,f,132.0,1.92,22.8,4.8,Open Food Facts
3560070824861,Noodles saveur poulet,Carrefour,instant noodles,france | spain,18,farine de blé tendre | huile raffinée de tournesol | amidon de pomme de terre | sachet d'assaisonnement aromatisé saveur poulet (6 | 8 g | ingrédients : sel | maltodextrine | farine de soja | extrait de levure | lactose | arômes | persil | poivre noir | curcuma | piment en poudre | huile raffinée de colza | peut contenir des traces de crustacés | céleri et moutarde,unknown,b,84.0,3.5,11.0,1.9,Open Food Facts
5285000395164,Instant Noodles Vegetables Flavour,Maroc,instant noodles,france | iraq | morocco,22,ngredients: nouilles (92 | farine de blé tendre | huile végétale de palme | stabilisateurs: carbonate de potassium | polyphosphate de sodium | carbonate sodium | epaississant : guargum | colorant riboflavine/vitamine b2 | antioxydant: tbhq | poudre (7 | exhausteur de gout | extrait de evure | arome de légumes artificiel | poudre de poivre | poudre d'ail | poireau déshydrate | poudre d'on | acide cirique | arôme de citron | poudre de celeri | poudre de curcuma poudre da piment (0 | 4 d'assaisonnernent,unknown,c,450.0,17.0,62.0,11.0,Open Food Facts
8801073210363,Samyang buldak hot chicken flavor ramen,Samyang,instant noodle soups,france,28,noodles (73 | wheat flour | tapioca starch | palm oil | wheat gluten | soybean oil | acidity regulator (potassium carbonate | sodium carbonate | sodium phosphate dibasic | sodium polyphosphate | citric acid | onion powder | emulsifier (lecithin | oil of green tea | aroma | dye | soup (23 | chicken flavor artificial | white sugar | soy sauce | powdered red pepper | garlic powder | yeast extract | black pepper powder | curry powder | flakes (2 | roasted sesame | dried seaweed,unknown,f,419.04,15.23,60.95,8.57,Open Food Facts
5601260593605,Banzai Noodle* Sabor Galinha,Cigala,instant noodles,portugal,20,massa chinesa [farinha de trigo | óleo vegetal de palma | intensificador de sabor e 621 | agente de tratamento da farinha (e 500 | e 451 | antioxidante e 306 | regulador de acidez: ácido cítrico] | cenoura | intensificadores de sabor (e 621 | e 627 | e 631 | cebola verde | maltodextrina | especiarias | óleo vegetal de colza | aroma de galinha | salsa | regulador de acidez: ácido cítrico | xarope de glicose | proteínas do leite,unknown,c,431.34,17.46,53.73,10.45,Open Food Facts
5000118203695,pot noodles bombay bad boy,King Pot Noodle,chinese noodles,united kingdom,20,noodles [wheat flour | palm fat | firming agents (potassium carbonate | sodium carbonate)]. sauce and vegetables: water | maltodextrin | wheat flour | vegetables [sweetcorn | peas | onion powder] | yeast extract | garlic | soy sauce (soybeans | wheat | barley malt extract | acid . sachet: chilli sauce [water | spirit vinegar | modified corn starch | cumin | cayenne pepper | flavourings],c,b,,,,,Open Food Facts
8852018800019,Yum yum Thai coconut soup,Yum Yum,instant noodle soups,france,36,farine de ble | huile de palme (contient d'antioxydants: e319 | e320 | amidon de tapioca | produit à blanchir à café (sirop de glucose | huile de palmiste totalement hydrogénée | protéine de lait | correcteur d'acidité e340 | émulsifiant : e471 | antiagglomérant : e551 | exhausteurs de goût : e621 | e635 | épices (piment | galanga | herbes 0 | citronnelle | persil | sauce de soja en poudre (fèves de soja | sirop de glucoe | maltodextrine | colorant : e150c | acidifiant : e330 | huile de palme | acidifiants : e296 | e330 | correcteurs d'acidité: e500 | e452 | e451 | e501 | épaississants : e415 | e466 | feuille d'oignon | sauce de poisson en poudre (extrait de lait | correcteur d'acidité : e340 | arôme | extrait de levure,c,f,,,,,Open Food Facts
5060250611390,Chicken Ramen Noodles,,dehydrated asian style soup with noodles,united kingdom,20,noodles : wheat flour (wheat gluten with calcium | iron | niacin | thiamin | free range egg egg | paprika | turmeric | seasoning : lactose milk | fried onions (onions | palm oil | buckwheat | spring onion | onion | yeast extract | red pepper | soy sauce (soy beans | spirit vinegar) soya | garlic | chilli | ginger,unknown,f,66.0,0.7,12.9,2.4,Open Food Facts
5056053308667,Thai Green Chicken Noodles Soup,Yorkshire Provender,reheatable soups,united kingdom,52,vegetables (potato | onion | butternut squash | carrot | mixed peppers | spinach | chicken | creamed coconut | rice noodles (rice flour | thai green curry paste (water | rapeseed oil | onion juice concentrate | spinach powder | garlic powder | lime juice from concentrate | jalapeño powder | cumin | ginger | lemongrass | coriander | galangal | turmeric | black pepper] | ginger purée | vegetable bouillon [salt | potato starch | dried vegetables of which carbohy fibre salt celeriac | garlic | tomato | spices (celery | black pepper | mace | nutmeg | herbs (lovage | parsley)] | fresh yorkshire protein coriander | lime juice | garlic purée | red chilli | ground coriander | lime leaves | ground cumin | templar house | 4225 park approach | thorpe park | leeds | ls15 8gb | uk. hain celestial ireland | em court | boreenmanna road | cork | t12 hhw2,unknown,b,56.0,2.7,4.4,2.8,Open Food Facts
9555022300054,Nouilles instantanées saveur légumes,Mamee,instant noodles,france,21,nouilles : farine de blé | huile de palme | stabilisants (e451i | e501 | e412 | assaisonnement en poudre : sel | maltodextrine | poivre en poudre | sucre de canne | exhausteur de goût e635 | ciboulette déshydratée | oléine de palme | crustacés | poissons | lait | mollusques | moutarde | arachides | graine de soja | graines de sésame | noix,unknown,c,77.0,3.6,8.9,1.9,Open Food Facts
8445291259171,Saucy Noodles,Maggi,spaghete,bulgaria | romania,15,tăitei 73 | fäinã de grau. ulei de floarea soarelui | apă | sare | gluten din grau | stabilizator polifosfați | corector de aciditate carbonati de potasiu | amidon (din cartof | porumb) zahăr | arome (contin mustar | ou | sos de soia pudrã (soia | gräu. soarelui. poate conţine telina | lapte | seminte de susan,unknown,b,462.0,19.1,63.1,8.2,Open Food Facts
